epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,3489.18,0.64505,3.94627,0.71833,0.50499,1.16177,0.96528,0.97297,0.98859,0.64325,0.78117,0.78533,0.70711,0.28725,0.85802,4.0688,0.61266,0.57892,1.13667,0.00794545,0.00794545,0.00794545
115,3516.92,0.64919,3.91577,0.714,0.5045,1.16252,0.96523,0.962,0.98801,0.6286,0.77761,0.769,0.69489,0.28719,0.89018,4.0312,0.61267,0.5872,1.15697,0.00792727,0.00792727,0.00792727
116,3545.11,0.64724,3.89013,0.71786,0.49685,1.15962,0.95221,0.95634,0.9831,0.63029,0.75907,0.753,0.66815,0.27753,0.87436,4.15841,0.61372,0.60534,1.1511,0.00790909,0.00790909,0.00790909
117,3573.48,0.65116,3.91858,0.71165,0.5045,1.15991,0.95563,0.965,0.98445,0.64167,0.78468,0.78353,0.70137,0.28255,0.85504,4.08094,0.61134,0.57885,1.13599,0.00789091,0.00789091,0.00789091
118,3601.6,0.64662,3.87303,0.71225,0.49915,1.15665,0.95659,0.96966,0.98447,0.64231,0.78363,0.785,0.7169,0.29175,0.85149,4.05281,0.60957,0.57376,1.13139,0.00787273,0.00787273,0.00787273
119,3629.98,0.64417,3.80884,0.70902,0.49704,1.15588,0.95766,0.97,0.98326,0.64145,0.7939,0.77425,0.69783,0.29351,0.86383,4.00254,0.6052,0.57121,1.14216,0.00785455,0.00785455,0.00785455
120,3671.85,0.64129,3.8182,0.70767,0.49374,1.15568,0.95726,0.963,0.98444,0.64735,0.80042,0.789,0.7272,0.29647,0.85114,4.00326,0.60482,0.56913,1.13589,0.00783636,0.00783636,0.00783636
121,3700.46,0.6423,3.82201,0.7067,0.4974,1.15472,0.95923,0.96474,0.98542,0.64455,0.79454,0.79276,0.71088,0.29498,0.84615,4.02198,0.60384,0.58196,1.12763,0.00781818,0.00781818,0.00781818
122,3727.73,0.63636,3.77918,0.70988,0.48882,1.14868,0.95423,0.95901,0.98447,0.65079,0.79811,0.78668,0.71269,0.2957,0.82234,3.9854,0.60629,0.57479,1.11594,0.0078,0.0078,0.0078
123,3756.12,0.6333,3.78072,0.70883,0.48433,1.14862,0.96541,0.964,0.98668,0.65702,0.81277,0.79441,0.71974,0.31287,0.8272,3.92694,0.60476,0.55445,1.10947,0.00778182,0.00778182,0.00778182
124,3784.17,0.63648,3.74489,0.70763,0.49411,1.15205,0.96319,0.96,0.98487,0.64798,0.796,0.7882,0.71654,0.30816,0.85286,3.95898,0.60518,0.57007,1.13277,0.00776364,0.00776364,0.00776364
125,3812.33,0.63388,3.74975,0.7079,0.48668,1.15064,0.96118,0.96552,0.98679,0.6591,0.79639,0.777,0.71392,0.3091,0.82992,3.95752,0.60246,0.56564,1.12271,0.00774545,0.00774545,0.00774545
126,3852.83,0.6381,3.78155,0.70415,0.49268,1.14678,0.96712,0.957,0.98581,0.65353,0.81044,0.79948,0.74267,0.30953,0.83479,3.93673,0.60291,0.55745,1.12486,0.00772727,0.00772727,0.00772727
127,3881.05,0.62618,3.76101,0.70845,0.48362,1.14195,0.95562,0.969,0.98431,0.65053,0.81057,0.78733,0.72929,0.31345,0.85329,3.90696,0.60483,0.5657,1.12814,0.00770909,0.00770909,0.00770909
128,3909.21,0.62807,3.69728,0.70116,0.48188,1.14336,0.96167,0.97857,0.99056,0.66242,0.79646,0.781,0.71626,0.31249,0.81822,3.88463,0.60228,0.54726,1.1019,0.00769091,0.00769091,0.00769091
129,3937.26,0.62404,3.74219,0.70531,0.47648,1.13773,0.9614,0.966,0.98725,0.65701,0.79755,0.78789,0.71547,0.3129,0.81993,3.8579,0.60275,0.5433,1.10545,0.00767273,0.00767273,0.00767273
130,3965.06,0.61818,3.68999,0.70441,0.47345,1.13627,0.96285,0.964,0.98566,0.65937,0.79935,0.788,0.72546,0.31254,0.81652,3.88486,0.60087,0.54623,1.105,0.00765455,0.00765455,0.00765455
131,3993,0.62193,3.66235,0.7021,0.47879,1.14067,0.95937,0.969,0.98683,0.65812,0.79242,0.79,0.72601,0.31652,0.83595,3.88753,0.60233,0.55049,1.12084,0.00763636,0.00763636,0.00763636
132,4035.08,0.62776,3.68038,0.70439,0.47927,1.14234,0.96543,0.974,0.98916,0.66722,0.78888,0.793,0.7214,0.31377,0.81647,3.8835,0.60645,0.54238,1.10578,0.00761818,0.00761818,0.00761818
133,4062.32,0.62423,3.66134,0.70079,0.47398,1.13523,0.9521,0.971,0.98703,0.66047,0.79145,0.78557,0.72763,0.31405,0.81703,3.89352,0.60423,0.55164,1.10354,0.0076,0.0076,0.0076
134,4089.39,0.61724,3.67124,0.69928,0.46847,1.13425,0.96305,0.9644,0.98768,0.66767,0.81138,0.808,0.74404,0.32167,0.80251,3.83445,0.60302,0.53615,1.0916,0.00758182,0.00758182,0.00758182
135,4116.56,0.62505,3.62736,0.6984,0.47243,1.12972,0.96436,0.97421,0.98913,0.66493,0.82035,0.798,0.74487,0.32771,0.80955,3.82714,0.60228,0.53353,1.09553,0.00756364,0.00756364,0.00756364
136,4144.01,0.62413,3.60384,0.69439,0.46661,1.13714,0.96977,0.96239,0.98683,0.67087,0.81802,0.803,0.75198,0.33354,0.79236,3.78748,0.60123,0.53643,1.08691,0.00754545,0.00754545,0.00754545
137,4172.14,0.61423,3.57944,0.69924,0.46611,1.12774,0.96551,0.962,0.9863,0.66742,0.81976,0.806,0.74224,0.32788,0.8002,3.7952,0.59961,0.53964,1.08969,0.00752727,0.00752727,0.00752727
138,4212.77,0.61447,3.60486,0.70267,0.46647,1.12923,0.96503,0.96578,0.98664,0.6689,0.8272,0.805,0.76273,0.33389,0.80693,3.77594,0.60165,0.53322,1.09459,0.00750909,0.00750909,0.00750909
139,4240.69,0.61715,3.5544,0.70004,0.46743,1.12556,0.95993,0.972,0.98928,0.66709,0.80967,0.802,0.74245,0.33216,0.80579,3.75771,0.6005,0.52866,1.09596,0.00749091,0.00749091,0.00749091
140,4268.21,0.60971,3.57936,0.69576,0.46276,1.12135,0.96347,0.968,0.9879,0.67371,0.8231,0.809,0.75276,0.33207,0.80052,3.78047,0.59955,0.52713,1.09287,0.00747273,0.00747273,0.00747273
141,4296.03,0.60712,3.50857,0.69451,0.45704,1.11848,0.96055,0.97384,0.98898,0.66915,0.82434,0.80719,0.75459,0.33591,0.81164,3.75754,0.59896,0.52609,1.10008,0.00745455,0.00745455,0.00745455
142,4324.49,0.61653,3.53977,0.69392,0.46394,1.12614,0.96157,0.97585,0.99,0.67096,0.82359,0.809,0.75352,0.33387,0.80632,3.74991,0.59984,0.5289,1.09467,0.00743636,0.00743636,0.00743636
143,4352.42,0.61506,3.52918,0.69165,0.46737,1.12648,0.96071,0.97795,0.98874,0.66357,0.82779,0.817,0.76061,0.3423,0.81843,3.71757,0.59973,0.5286,1.09742,0.00741818,0.00741818,0.00741818
144,4393.24,0.59959,3.47765,0.69641,0.45938,1.11453,0.96626,0.97362,0.98708,0.66269,0.82598,0.826,0.76678,0.34374,0.82795,3.71276,0.59919,0.53081,1.10492,0.0074,0.0074,0.0074
145,4420.57,0.61219,3.52979,0.68957,0.47292,1.12295,0.97099,0.97082,0.98912,0.67402,0.81774,0.8031,0.74333,0.34168,0.79999,3.71703,0.59879,0.52894,1.08903,0.00738182,0.00738182,0.00738182
146,4447.71,0.5974,3.48281,0.69239,0.45004,1.11429,0.97123,0.967,0.98901,0.67649,0.83353,0.81613,0.76067,0.34958,0.78998,3.68719,0.59859,0.52779,1.08307,0.00736364,0.00736364,0.00736364
147,4474.74,0.59868,3.48465,0.69273,0.45326,1.11837,0.97462,0.965,0.98951,0.6759,0.83123,0.81758,0.7639,0.34962,0.79169,3.6958,0.59726,0.5239,1.0839,0.00734545,0.00734545,0.00734545
148,4502.8,0.5992,3.45272,0.69582,0.45051,1.11317,0.97284,0.96727,0.98905,0.67525,0.83213,0.828,0.76989,0.35437,0.8024,3.6846,0.59656,0.52555,1.08868,0.00732727,0.00732727,0.00732727
149,4530.83,0.60353,3.51502,0.69193,0.45582,1.12138,0.96604,0.96716,0.98749,0.66925,0.82873,0.82742,0.77043,0.35239,0.81218,3.69656,0.59756,0.52791,1.09715,0.00730909,0.00730909,0.00730909
150,4571.51,0.60493,3.49139,0.69098,0.44992,1.1202,0.96623,0.97273,0.98858,0.67166,0.83673,0.819,0.77011,0.35239,0.80158,3.6743,0.5984,0.52434,1.08782,0.00729091,0.00729091,0.00729091
151,4599.9,0.60188,3.41343,0.68781,0.45434,1.11497,0.96074,0.97878,0.98724,0.67661,0.83935,0.81503,0.77187,0.35333,0.79271,3.66977,0.59616,0.51629,1.08184,0.00727273,0.00727273,0.00727273
152,4627.46,0.6077,3.47614,0.69145,0.46534,1.11796,0.96385,0.978,0.99054,0.68061,0.83776,0.816,0.77059,0.35239,0.78851,3.65209,0.59497,0.51718,1.07955,0.00725455,0.00725455,0.00725455
153,4655.57,0.60172,3.40798,0.68975,0.45773,1.1156,0.96909,0.976,0.99017,0.67939,0.83675,0.814,0.76502,0.34675,0.79052,3.65855,0.59348,0.51649,1.07999,0.00723636,0.00723636,0.00723636
154,4683.72,0.60325,3.43385,0.68899,0.45806,1.11576,0.9743,0.974,0.99026,0.67616,0.82317,0.817,0.75806,0.34481,0.79396,3.6721,0.59448,0.5181,1.08024,0.00721818,0.00721818,0.00721818
155,4711.62,0.59962,3.41798,0.68858,0.44582,1.11115,0.97601,0.97648,0.98901,0.67471,0.82384,0.82309,0.75296,0.34807,0.79774,3.6626,0.59336,0.51476,1.08193,0.0072,0.0072,0.0072
156,4752.98,0.59523,3.37146,0.68739,0.44568,1.10986,0.97809,0.981,0.99059,0.67593,0.82455,0.827,0.75908,0.35079,0.79472,3.66082,0.5935,0.51223,1.08197,0.00718182,0.00718182,0.00718182
157,4780.41,0.59527,3.35408,0.68616,0.44628,1.10841,0.97691,0.976,0.98977,0.67653,0.82135,0.816,0.75784,0.35614,0.79269,3.65745,0.59348,0.50844,1.07863,0.00716364,0.00716364,0.00716364
158,4807.64,0.59099,3.31883,0.68789,0.44175,1.10809,0.97179,0.974,0.98992,0.67938,0.82579,0.80584,0.76046,0.35694,0.786,3.66436,0.59355,0.50546,1.07327,0.00714545,0.00714545,0.00714545
159,4835.33,0.59605,3.3683,0.68845,0.44638,1.11135,0.97101,0.9712,0.98994,0.67925,0.82186,0.817,0.76158,0.35181,0.78743,3.65592,0.59288,0.50764,1.07477,0.00712727,0.00712727,0.00712727
160,4863.16,0.59598,3.37232,0.68387,0.44153,1.10697,0.9748,0.9669,0.98921,0.67844,0.83191,0.81664,0.77032,0.35624,0.79166,3.6454,0.5941,0.50994,1.07853,0.00710909,0.00710909,0.00710909
161,4891.12,0.6046,3.41781,0.68998,0.44784,1.11489,0.9722,0.97,0.98854,0.68179,0.8315,0.821,0.76614,0.36108,0.78178,3.62337,0.59391,0.50754,1.0738,0.00709091,0.00709091,0.00709091
162,4932.47,0.58131,3.3687,0.68568,0.43746,1.09772,0.97594,0.97334,0.98997,0.68395,0.82146,0.812,0.75986,0.36028,0.77808,3.61395,0.59468,0.50412,1.07008,0.00707273,0.00707273,0.00707273
163,4960.58,0.58532,3.34281,0.6854,0.44221,1.10439,0.9682,0.97429,0.9896,0.68472,0.82813,0.81913,0.76686,0.35955,0.78432,3.61209,0.59379,0.50704,1.0726,0.00705455,0.00705455,0.00705455
164,4988.37,0.59156,3.33419,0.68285,0.43994,1.10546,0.96535,0.97507,0.98808,0.68789,0.82608,0.821,0.76822,0.35914,0.77328,3.61738,0.59375,0.50484,1.0667,0.00703636,0.00703636,0.00703636
165,5016.11,0.5937,3.35731,0.68199,0.44216,1.10657,0.96322,0.972,0.98846,0.68644,0.83394,0.821,0.77549,0.3617,0.77214,3.60384,0.59285,0.50265,1.06435,0.00701818,0.00701818,0.00701818
166,5043.74,0.58955,3.2728,0.68395,0.43996,1.10643,0.96803,0.96893,0.98744,0.69135,0.82559,0.81417,0.76931,0.36453,0.76874,3.59163,0.59215,0.50206,1.06211,0.007,0.007,0.007
167,5071.45,0.58705,3.30668,0.67879,0.4477,1.10215,0.96257,0.97718,0.9888,0.69295,0.82313,0.81906,0.76589,0.36741,0.76582,3.57858,0.59172,0.49978,1.05994,0.00698182,0.00698182,0.00698182
168,5112.13,0.59409,3.32002,0.67875,0.44986,1.10429,0.96541,0.97696,0.98937,0.69348,0.82286,0.823,0.76618,0.36377,0.76088,3.58797,0.5914,0.50308,1.05763,0.00696364,0.00696364,0.00696364
169,5139.22,0.58816,3.31127,0.67993,0.44778,1.10114,0.96177,0.98121,0.98832,0.69203,0.82815,0.82888,0.77361,0.36564,0.76583,3.57481,0.59091,0.50421,1.06023,0.00694545,0.00694545,0.00694545
170,5165.89,0.60043,3.28821,0.67804,0.44625,1.10335,0.96638,0.97725,0.98827,0.69495,0.82491,0.831,0.76942,0.37008,0.75979,3.55397,0.59104,0.50252,1.05772,0.00692727,0.00692727,0.00692727
171,5192.85,0.58829,3.27464,0.68266,0.44133,1.1034,0.96543,0.9774,0.98961,0.69473,0.82077,0.826,0.7638,0.3692,0.75753,3.55059,0.59085,0.50094,1.05491,0.00690909,0.00690909,0.00690909
172,5220.36,0.58557,3.28956,0.68403,0.4477,1.10615,0.9571,0.982,0.98921,0.69168,0.82081,0.82,0.76313,0.36632,0.76356,3.54849,0.59098,0.50103,1.05893,0.00689091,0.00689091,0.00689091
173,5248.34,0.58503,3.22117,0.67767,0.44301,1.10256,0.95981,0.97911,0.98997,0.69472,0.83002,0.823,0.77349,0.36953,0.76063,3.55783,0.59035,0.49915,1.05635,0.00687273,0.00687273,0.00687273
174,5280.84,0.58737,3.25395,0.68028,0.44556,1.10285,0.96535,0.97523,0.99045,0.69467,0.83157,0.818,0.76705,0.3702,0.7591,3.55988,0.59076,0.49532,1.05657,0.00685455,0.00685455,0.00685455
175,5308.27,0.58156,3.26653,0.68373,0.44391,1.10208,0.95963,0.978,0.98974,0.69352,0.83152,0.817,0.77197,0.36967,0.76315,3.55661,0.58983,0.49338,1.05879,0.00683636,0.00683636,0.00683636
176,5335.97,0.58891,3.24848,0.68143,0.44207,1.10511,0.96543,0.97749,0.98973,0.69121,0.83405,0.821,0.77306,0.37249,0.77045,3.55568,0.58905,0.49481,1.06189,0.00681818,0.00681818,0.00681818
177,5364.02,0.57912,3.21506,0.67491,0.44025,1.09794,0.96645,0.97941,0.98982,0.68743,0.83652,0.819,0.77088,0.36838,0.77829,3.55407,0.58806,0.49677,1.06805,0.0068,0.0068,0.0068
178,5391.78,0.57407,3.22357,0.67948,0.42549,1.09701,0.96891,0.98,0.99032,0.68884,0.8338,0.821,0.7767,0.37115,0.77724,3.54592,0.58824,0.49452,1.06743,0.00678182,0.00678182,0.00678182
179,5419.79,0.57839,3.21107,0.6768,0.43136,1.09591,0.97294,0.964,0.98891,0.68974,0.83931,0.822,0.77741,0.37469,0.77537,3.53719,0.58823,0.49332,1.06722,0.00676364,0.00676364,0.00676364
180,5460,0.57493,3.18672,0.6741,0.42696,1.09317,0.96674,0.977,0.99011,0.68929,0.84234,0.819,0.77173,0.37575,0.76986,3.52654,0.58898,0.4927,1.06377,0.00674545,0.00674545,0.00674545
181,5488.4,0.58479,3.19529,0.67974,0.43009,1.10086,0.96585,0.976,0.99024,0.6895,0.83922,0.82,0.77631,0.37621,0.76727,3.52146,0.58866,0.49173,1.06282,0.00672727,0.00672727,0.00672727
182,5516.59,0.5748,3.14454,0.67144,0.42095,1.09268,0.96426,0.977,0.99133,0.69342,0.83368,0.82204,0.77594,0.37647,0.76544,3.51711,0.58935,0.49235,1.06292,0.00670909,0.00670909,0.00670909
183,5544.17,0.57952,3.15317,0.67423,0.4261,1.09826,0.96728,0.97556,0.99165,0.69265,0.83915,0.82,0.77407,0.37555,0.76277,3.51855,0.58946,0.49335,1.06182,0.00669091,0.00669091,0.00669091
184,5572.29,0.59134,3.15106,0.67041,0.43495,1.10339,0.9691,0.97233,0.99033,0.69299,0.83602,0.8208,0.77078,0.37678,0.76204,3.51279,0.58826,0.49187,1.06066,0.00667273,0.00667273,0.00667273
185,5600.4,0.58957,3.13559,0.67631,0.43002,1.10418,0.96434,0.97,0.99147,0.69363,0.84013,0.822,0.77716,0.37993,0.76016,3.50295,0.58717,0.49055,1.05977,0.00665455,0.00665455,0.00665455
186,5640.76,0.57993,3.17672,0.67216,0.42633,1.09643,0.96821,0.969,0.99067,0.69345,0.84193,0.824,0.77566,0.37939,0.75987,3.49499,0.58635,0.49162,1.06026,0.00663636,0.00663636,0.00663636
187,5668.4,0.57894,3.1459,0.67591,0.42559,1.09779,0.9606,0.979,0.99016,0.69559,0.84528,0.83043,0.78371,0.38204,0.75596,3.49231,0.58626,0.49166,1.05846,0.00661818,0.00661818,0.00661818
188,5696.22,0.5668,3.14716,0.66999,0.41641,1.08248,0.95913,0.977,0.99062,0.69666,0.8399,0.828,0.77738,0.38284,0.75534,3.49029,0.58618,0.48983,1.05763,0.0066,0.0066,0.0066
189,5724.65,0.5675,3.1305,0.67005,0.41823,1.08269,0.96106,0.98,0.98983,0.69619,0.84207,0.828,0.7828,0.38343,0.75456,3.47693,0.58556,0.48882,1.05716,0.00658182,0.00658182,0.00658182
190,5752.44,0.56748,3.08402,0.67427,0.41701,1.08685,0.96895,0.9675,0.98894,0.69592,0.84387,0.828,0.78036,0.38918,0.75571,3.46177,0.5846,0.48866,1.05616,0.00656364,0.00656364,0.00656364
191,5780.21,0.56449,3.07786,0.67262,0.41048,1.08042,0.96945,0.971,0.99,0.69715,0.84492,0.832,0.78192,0.38867,0.75406,3.45439,0.58446,0.48631,1.05393,0.00654545,0.00654545,0.00654545
192,5821,0.55918,3.11449,0.6729,0.41062,1.08135,0.97006,0.97206,0.99029,0.69824,0.84361,0.831,0.7801,0.3902,0.75403,3.45991,0.58438,0.48522,1.05268,0.00652727,0.00652727,0.00652727
193,5848.94,0.56071,3.14624,0.67509,0.41448,1.08465,0.97124,0.972,0.99007,0.69744,0.84743,0.835,0.78683,0.39191,0.75631,3.4614,0.58455,0.48581,1.05326,0.00650909,0.00650909,0.00650909
194,5876.27,0.56864,3.13996,0.66962,0.41787,1.08583,0.96969,0.973,0.98995,0.69882,0.84556,0.833,0.78321,0.39132,0.75468,3.46061,0.5847,0.48572,1.05275,0.00649091,0.00649091,0.00649091
195,5903.35,0.56468,3.07391,0.67025,0.41001,1.08682,0.96724,0.97427,0.99021,0.69891,0.84216,0.83,0.78408,0.39228,0.75258,3.45738,0.5845,0.48431,1.05204,0.00647273,0.00647273,0.00647273
196,5930.76,0.56235,3.11106,0.67259,0.41165,1.08257,0.96978,0.972,0.9903,0.69659,0.84084,0.82942,0.78517,0.39244,0.75494,3.45477,0.58441,0.48231,1.05295,0.00645455,0.00645455,0.00645455
197,5958.77,0.55724,3.11707,0.6718,0.41374,1.07837,0.96906,0.971,0.99005,0.69889,0.84088,0.827,0.78595,0.39438,0.75399,3.44571,0.58415,0.48163,1.05235,0.00643636,0.00643636,0.00643636
198,5998.89,0.55921,3.12334,0.66602,0.41023,1.07865,0.973,0.972,0.99034,0.69997,0.84447,0.826,0.78768,0.39584,0.75141,3.43389,0.58356,0.48128,1.05082,0.00641818,0.00641818,0.00641818
199,6026.9,0.55279,3.06304,0.66627,0.40287,1.07951,0.97297,0.97197,0.99014,0.70108,0.84809,0.83,0.79225,0.39814,0.74943,3.42501,0.58328,0.47996,1.04921,0.0064,0.0064,0.0064
200,6054.37,0.55699,3.0792,0.66946,0.40525,1.0784,0.97639,0.97,0.99012,0.70193,0.85555,0.837,0.79458,0.39707,0.74719,3.41917,0.58272,0.4795,1.04796,0.00638182,0.00638182,0.00638182
201,6082.41,0.55979,3.03131,0.66348,0.41599,1.0776,0.97486,0.9695,0.99015,0.70252,0.85156,0.837,0.79111,0.39713,0.74616,3.41258,0.58293,0.47985,1.04686,0.00636364,0.00636364,0.00636364
202,6111.66,0.56466,3.04963,0.66743,0.41325,1.08459,0.972,0.97191,0.98895,0.70343,0.84879,0.834,0.78899,0.3981,0.74422,3.40423,0.58291,0.47855,1.04533,0.00634545,0.00634545,0.00634545
203,6139.74,0.5468,3.00004,0.66594,0.40333,1.0757,0.96983,0.972,0.9889,0.70375,0.85167,0.836,0.79302,0.40099,0.7436,3.39147,0.58283,0.47912,1.04378,0.00632727,0.00632727,0.00632727
204,6180.85,0.55182,3.02442,0.66741,0.40531,1.0719,0.97242,0.971,0.99033,0.70652,0.84774,0.83519,0.79165,0.40278,0.73949,3.38652,0.58308,0.47836,1.04127,0.00630909,0.00630909,0.00630909
205,6208.54,0.54944,3.01527,0.66489,0.40218,1.07181,0.9739,0.97032,0.99033,0.70639,0.85062,0.83707,0.79577,0.40486,0.73878,3.38342,0.58346,0.47764,1.03996,0.00629091,0.00629091,0.00629091
206,6235.77,0.55083,3.06566,0.66726,0.40155,1.06999,0.97679,0.96815,0.99016,0.70825,0.85533,0.84,0.79662,0.4055,0.73494,3.38115,0.58344,0.47638,1.03812,0.00627273,0.00627273,0.00627273
207,6263.56,0.56104,3.0019,0.662,0.40519,1.07798,0.97396,0.971,0.99028,0.70717,0.84849,0.836,0.79421,0.40474,0.73486,3.37384,0.58331,0.47537,1.03822,0.00625455,0.00625455,0.00625455
208,6291.18,0.54922,2.99293,0.66486,0.40116,1.06795,0.97778,0.96812,0.99146,0.70838,0.85442,0.84,0.79669,0.40637,0.73258,3.37321,0.58309,0.47401,1.03705,0.00623636,0.00623636,0.00623636
209,6319.45,0.55765,3.00659,0.66543,0.40667,1.07688,0.976,0.97,0.99142,0.70844,0.85202,0.838,0.79281,0.4047,0.73166,3.38117,0.5829,0.47306,1.03681,0.00621818,0.00621818,0.00621818
210,6359.24,0.55804,3.04962,0.66439,0.40561,1.07413,0.97328,0.973,0.9914,0.70899,0.85329,0.83753,0.79385,0.40599,0.73063,3.38118,0.58264,0.47323,1.03648,0.0062,0.0062,0.0062
211,6386.53,0.55114,3.00308,0.66186,0.40737,1.07441,0.97413,0.972,0.99041,0.70896,0.85336,0.83802,0.79389,0.40592,0.73018,3.38297,0.5825,0.47273,1.03647,0.00618182,0.00618182,0.00618182
212,6414.1,0.54861,3.00163,0.66302,0.3986,1.07051,0.97433,0.972,0.99153,0.70959,0.85134,0.837,0.79264,0.40678,0.73064,3.38386,0.58239,0.47328,1.03663,0.00616364,0.00616364,0.00616364
213,6442.2,0.54677,2.97666,0.66098,0.40624,1.07062,0.972,0.97216,0.99036,0.70908,0.85164,0.83807,0.79371,0.40674,0.73123,3.38117,0.58226,0.47295,1.03702,0.00614545,0.00614545,0.00614545
214,6470.14,0.55111,2.93236,0.66461,0.40596,1.07078,0.97395,0.9722,0.99,0.70995,0.84645,0.83239,0.78748,0.40572,0.73017,3.3796,0.58211,0.47354,1.03644,0.00612727,0.00612727,0.00612727
215,6498.45,0.55355,2.96548,0.65996,0.40395,1.07283,0.97299,0.97,0.99022,0.71045,0.84763,0.83443,0.78656,0.40611,0.72927,3.37423,0.58215,0.47408,1.03565,0.00610909,0.00610909,0.00610909
216,6539.07,0.54941,2.93338,0.66417,0.40256,1.0746,0.9722,0.97,0.9903,0.71111,0.84452,0.83105,0.78583,0.4061,0.72875,3.36807,0.5823,0.47421,1.03552,0.00609091,0.00609091,0.00609091
217,6566.92,0.55276,2.93142,0.66171,0.40598,1.07064,0.97101,0.97122,0.9903,0.71306,0.84761,0.83431,0.79095,0.40614,0.72711,3.36369,0.58217,0.47367,1.03485,0.00607273,0.00607273,0.00607273
218,6594.41,0.54684,2.95145,0.6611,0.39938,1.06985,0.97201,0.97224,0.99046,0.71131,0.84538,0.833,0.78792,0.40523,0.72695,3.35668,0.58178,0.47409,1.03505,0.00605455,0.00605455,0.00605455
219,6622.1,0.54884,2.90115,0.65828,0.40079,1.06981,0.97222,0.969,0.99059,0.71031,0.84241,0.832,0.78481,0.40689,0.72752,3.35663,0.5817,0.47436,1.03547,0.00603636,0.00603636,0.00603636
220,6649.41,0.54566,2.93075,0.66003,0.39515,1.06445,0.97263,0.973,0.99088,0.71084,0.84309,0.835,0.78624,0.40499,0.72713,3.35113,0.58167,0.47317,1.03514,0.00601818,0.00601818,0.00601818
221,6677.1,0.53947,2.89974,0.66043,0.39544,1.06201,0.97207,0.97452,0.99097,0.71116,0.84852,0.837,0.78552,0.40428,0.72761,3.34837,0.58151,0.47233,1.0353,0.006,0.006,0.006
222,6717.44,0.55003,2.90172,0.6629,0.39806,1.07136,0.97015,0.97504,0.99116,0.71079,0.84682,0.838,0.78582,0.40515,0.72698,3.3431,0.58098,0.47219,1.03487,0.00598182,0.00598182,0.00598182
223,6745.34,0.54738,2.89241,0.65684,0.40277,1.0651,0.97304,0.973,0.99044,0.71193,0.84923,0.83924,0.78718,0.40611,0.7267,3.33777,0.58075,0.47105,1.03466,0.00596364,0.00596364,0.00596364
224,6772.64,0.54956,2.86908,0.65542,0.3989,1.06267,0.97211,0.97598,0.99053,0.71259,0.85049,0.839,0.79355,0.40902,0.7263,3.33276,0.58027,0.47037,1.03447,0.00594545,0.00594545,0.00594545
225,6800.73,0.54108,2.8534,0.65553,0.39534,1.06111,0.9741,0.97804,0.99158,0.71281,0.84939,0.837,0.79254,0.40864,0.7252,3.33035,0.58007,0.46998,1.03389,0.00592727,0.00592727,0.00592727
226,6828.55,0.54153,2.8599,0.65601,0.3983,1.06463,0.97403,0.979,0.99154,0.71336,0.84813,0.836,0.78855,0.4072,0.72457,3.32874,0.58001,0.46928,1.03381,0.00590909,0.00590909,0.00590909
227,6856.48,0.54068,2.86316,0.653,0.39679,1.05979,0.9741,0.97802,0.99151,0.71226,0.84531,0.83605,0.78309,0.40683,0.7247,3.3293,0.57973,0.46917,1.03401,0.00589091,0.00589091,0.00589091
228,6897.04,0.54007,2.84358,0.65836,0.38937,1.06472,0.97411,0.97821,0.99143,0.71405,0.85315,0.83659,0.78778,0.40817,0.72482,3.32605,0.57977,0.4686,1.03373,0.00587273,0.00587273,0.00587273
229,6924.37,0.54113,2.865,0.6569,0.39276,1.065,0.97314,0.97816,0.99147,0.71509,0.85057,0.834,0.78484,0.4081,0.72478,3.3223,0.57982,0.46841,1.03378,0.00585455,0.00585455,0.00585455
230,6951.68,0.53636,2.84052,0.65482,0.39066,1.05873,0.97307,0.978,0.99156,0.71542,0.84726,0.83762,0.78412,0.40974,0.72393,3.31913,0.57971,0.46811,1.03324,0.00583636,0.00583636,0.00583636
231,6978.85,0.54057,2.87477,0.65729,0.39694,1.05851,0.97409,0.97745,0.99157,0.71505,0.83952,0.84222,0.78327,0.40951,0.72429,3.31804,0.57962,0.46779,1.03346,0.00581818,0.00581818,0.00581818
232,7007.16,0.53542,2.81506,0.66163,0.39016,1.06201,0.97214,0.97706,0.99169,0.71455,0.85332,0.838,0.78697,0.4102,0.72337,3.31421,0.5797,0.46703,1.03319,0.0058,0.0058,0.0058
233,7035.63,0.54193,2.87633,0.65647,0.39473,1.06765,0.97207,0.977,0.99174,0.71601,0.85164,0.837,0.78567,0.41003,0.72197,3.31273,0.57954,0.4673,1.0325,0.00578182,0.00578182,0.00578182
234,7075.98,0.53815,2.7949,0.65609,0.39146,1.06195,0.97139,0.977,0.99169,0.71518,0.8509,0.834,0.78422,0.41015,0.72127,3.31164,0.57945,0.46723,1.03213,0.00576364,0.00576364,0.00576364
